title,link,image,description,createdAt,category
13.900 vụ tấn công vào các hệ thống mạng Việt Nam trong năm 2023,https://genk.vn/13900-vu-tan-cong-vao-cac-he-thong-mang-viet-nam-trong-nam-2023-20231217094607798.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/12/17/tan-cong-mang-quang-cao-co-bac-ncs-2023-12-12-17023672462521227219428-1702781112414-1702781113205176690027-0-0-500-800-crop-17027811278741557390773.png,Báo cáo Tổng kết an ninh mạng Việt Nam năm 2023 vừa được Công ty CP Công nghệ an ninh mạng quốc gia Việt Nam - NCS công bố ngày 12-12.,9 tháng trước,Internet
Hà Nội bước vào đợt nóng như mùa Hè giữa mùa Đông trước khi đón không khí lạnh,https://genk.vn/ha-noi-buoc-vao-dot-nong-nhu-mua-he-giua-mua-dong-truoc-khi-don-khong-khi-lanh-20231214164423472.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/12/14/avatar1702547154882-1702547155105852566330.jpg,"Trong khi không khí lạnh chưa về, nhiệt độ ở thủ đô Hà Nội sẽ bắt đầu tăng dần, đến trưa và chiều thì người dân có cảm giác gần như đang giữa mùa Hè. Đợt nóng này sẽ kéo dài mấy ngày và nhiệt độ lên đến bao nhiêu độ C?",9 tháng trước,Internet
"Bị phạt 7,5 triệu đồng vì xúc phạm người khác trên Facebook",https://genk.vn/bi-phat-75-trieu-dong-vi-xuc-pham-nguoi-khac-tren-facebook-20231211170937826.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/12/11/avatar1702289288086-17022892882291570037834.jpg,"Ông Trường bị cơ quan công an xử phạt 7,5 triệu đồng vì đăng tải bài viết sai sự thật, xúc phạm người khác trên trang Facebook cá nhân.",10 tháng trước,Internet
Ngày tàn của TMĐT truyền thống khi các ‘chiến thần’ thất nghiệp: Hệ sinh thái kinh doanh đang thay đổi vì bán hàng livestream và trí thông minh nhân tạo,https://genk.vn/ngay-tan-cua-tmdt-truyen-thong-khi-cac-chien-than-that-nghiep-he-sinh-thai-kinh-doanh-dang-thay-doi-vi-ban-hang-livestream-va-tri-thong-minh-nhan-tao-20231211142615492.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/12/11/avatar1702279500438-17022795010651577641895.jpg,"Những ""chiến thần"" là cách gọi vui cho người bán hàng livestream nổi tiếng, thế nhưng nghề này cùng ngành TMĐT truyền thống đang đối mặt nguy cơ suy tàn vì trí thông minh nhân tạo.",10 tháng trước,Internet
"Vận may của Elon Musk kết thúc: Liên tục bòn rút tiền của Tesla vì món nợ khổng lồ, X có thể phá sản",https://genk.vn/van-may-cua-elon-musk-ket-thuc-lien-tuc-bon-rut-tien-cua-tesla-vi-mon-no-khong-lo-x-co-the-pha-san-20231211122346244.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/12/11/avatar1702272161571-1702272162247100116433.jpg,Là người giàu thứ hai trên thế giới song Elon Musk lại ‘nghèo’ đi một cách đáng kinh ngạc.,10 tháng trước,Internet
Thế giới 2023: Bài viết về ChatGPT 'ăn khách' nhất trên trang Wikipedia tiếng Anh,https://genk.vn/the-gioi-2023-bai-viet-ve-chatgpt-an-khach-nhat-tren-trang-wikipedia-tieng-anh-20231209151348978.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/12/9/avatar1702109542768-17021095431531413363045.jpg,"Theo số liệu do Quỹ Wikimedia công bố mới đây, trong năm 2023, trang Wikipedia tiếng Anh đã thu hút hơn 84 tỷ lượt xem.",10 tháng trước,Internet
"Amazon phanh phui đường dây trộm cắp quốc tế, lừa đảo hàng triệu USD thông qua dịch vụ hoàn tiền",https://genk.vn/amazon-phanh-phui-duong-day-trom-cap-quoc-te-lua-dao-hang-trieu-usd-thong-qua-dich-vu-hoan-tien-20231208154347149.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/12/8/avatar1702024928377-17020249287871828468504.jpg,"""Đường dây trộm cắp quốc tế"" này đã đánh cắp hàng triệu USD qua dịch vụ hoàn tiền.",10 tháng trước,Internet
"Bí ẩn ""bức ảnh ma"" được chụp bằng iPhone nhiều người khiếp sợ, chuyên gia giải mã sự thật bất ngờ",https://genk.vn/bi-an-buc-anh-ma-duoc-chup-bang-iphone-nhieu-nguoi-khiep-so-chuyen-gia-giai-ma-su-that-bat-ngo-20231206164959222.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/12/6/avatar1701856127639-1701856127796609897245.jpg,Một bức ảnh kỳ dị chụp từ iPhone đã gây sửng sốt cho không ít người dùng.,10 tháng trước,Internet
"Apple chấm dứt hợp tác với Goldman Sachs: Cú bắt tay bom tấn, tham vọng đe dọa ngân hàng truyền thống hóa ác mộng, 2 bên vội tháo chạy sau 1 năm",https://genk.vn/apple-cham-dut-hop-tac-voi-goldman-sachs-cu-bat-tay-bom-tan-tham-vong-de-doa-ngan-hang-truyen-thong-hoa-ac-mong-2-ben-voi-thao-chay-sau-1-nam-20231129153339486.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/29/avatar1701246746553-1701246746719962375964.jpg,"Cách đây chưa đầy 1 năm, Apple và Goldman Sachs vui vẻ tuyên bố hợp tác, khẳng định sẽ đe dọa ngân hàng truyền thống. Nhưng mọi chuyện diễn ra không suôn sẻ.",10 tháng trước,Internet
"Hội Linh Hoạt - Gieo hạt giống sáng tạo, ủng hộ giới trẻ tỏa sáng với bản sắc riêng",https://genk.vn/hoi-linh-hoat-gieo-hat-giong-sang-tao-ung-ho-gioi-tre-toa-sang-voi-ban-sac-rieng-20231112085512754.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/12/29/avatar1703829430728-17038294329631987879773.jpg,"Không bị gò bó bởi các rào cản truyền thống, vượt qua mọi định kiến, các cộng đồng trẻ tại Việt Nam ngày càng tạo ra những giá trị tích cực, với sự ủng hộ và đồng hành của Hội Linh Hoạt và Galaxy Z5 Series.",10 tháng trước,Internet
Những thủ đoạn lừa đảo liên quan đến thẻ tín dụng,https://genk.vn/nhung-thu-doan-lua-dao-lien-quan-den-the-tin-dung-2023112421452591.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/24/avatar1700837044827-17008370454931845935258.jpg,Ngân hàng khuyến cáo khách hàng chủ động nâng cao cách giác để bảo vệ thông tin cá nhân và tài sản.,10 tháng trước,Internet
BAEMIN tuyên bố chính thức rời Việt Nam: Nhìn lại hành trình 4 năm thăng trầm của thương hiệu đến từ Hàn Quốc,https://genk.vn/baemin-tuyen-bo-chinh-thuc-roi-viet-nam-nhin-lai-hanh-trinh-4-nam-thang-tram-cua-thuong-hieu-den-tu-han-quoc-20231124134419488.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/24/avatar1700808219095-17008082203651962522643.jpg,"Tuy có nhiều luồng ý kiến trái chiều về sự ra đi của BAEMIN, nhưng không thể phủ nhận những dấu ấn trong hành trình 4 năm của thương hiệu Hàn Quốc là sự dí dỏm, sáng tạo và giàu cảm xúc.",10 tháng trước,Internet
YouTube bị tố cố tình làm chậm trên trình duyệt đối thủ,https://genk.vn/youtube-bi-to-co-tinh-lam-cham-tren-trinh-duyet-doi-thu-20231122133219442.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/22/avatar1700634681890-17006346821351681496535.jpg,VOV.VN - Nhóm nền tảng video YouTube đã phản ứng với một vụ bê bối về khiếu nại của người dùng trình duyệt bên thứ ba về việc tải video chậm hơn so với Chrome.,10 tháng trước,Internet
Mua đồ ăn online cũng có thể bị bay sạch tiền trong tài khoản ngân hàng vì mắc phải lỗi vô cùng phổ biến,https://genk.vn/mua-do-an-online-cung-co-the-bi-bay-sach-tien-trong-tai-khoan-ngan-hang-vi-mac-phai-loi-vo-cung-pho-bien-20231122100913011.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/22/avatar1700622477355-1700622477552649443733.jpg,Người mua không hề biết rằng bán thịt sạch chỉ là tấm bình phong cho chiêu trò khiến họ mất tiền.,10 tháng trước,Internet
Những hình thức lừa đảo trên không gian mạng đáng lưu ý tuần qua,https://genk.vn/nhung-hinh-thuc-lua-dao-tren-khong-gian-mang-dang-luu-y-tuan-qua-2023111910293378.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/19/avatar1700364453211-17003644538441129920210.jpg,"- Trung tâm Giám sát an toàn không gian mạng (NCSC) - Cục An toàn thông tin - Bộ TT&TT vừa công bố series ""Điểm tin tuần"" - cùng nhìn lại các tin tức nổi bật về lừa đảo trực tuyến tại Việt Nam trong tuần từ ngày 13/11 đến 19/11…",10 tháng trước,Internet
"Drama đảo chính chấn động thung lũng Silicon tại OpenAI: Nhà sáng lập bị đồng nghiệp 'đâm sau lưng', sa thải bất ngờ qua cuộc họp online",https://genk.vn/drama-dao-chinh-chan-dong-thung-lung-silicon-tai-openai-nha-sang-lap-bi-dong-nghiep-dam-sau-lung-sa-thai-bat-ngo-qua-cuoc-hop-online-20231118160057643.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/18/avatar1700298012011-17002980122391986838194.jpg,Cuộc xích mích nội bộ OpenAI đã từng khiến Elon Musk phải ra đi năm 2018. Liệu việc Sam Altman lần này ra đi có trở về được như Steven Jobs đã từng làm với Apple?,10 tháng trước,Internet
"Nhà sáng lập OpenAI bị soán ngôi bởi người phụ nữ quyền lực nhất thế giới 2023, chuyên gia khoa học thực sự tạo ra ChatGPT",https://genk.vn/nha-sang-lap-openai-bi-soan-ngoi-boi-nguoi-phu-nu-quyen-luc-nhat-the-gioi-2023-chuyen-gia-khoa-hoc-thuc-su-tao-ra-chatgpt-20231118155938416.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/18/avatar1700297942022-1700297942867292759251.jpg,Chính Sam Altman đã phải thừa nhận rằng tân CEO Mira Murati mới là nhà khoa học tạo nên ChatGPT chứ không phải ai khác.,10 tháng trước,Internet
Người dùng Facebook và Instagram có thể chỉnh sửa video dựa trên AI,https://genk.vn/nguoi-dung-facebook-va-instagram-co-the-chinh-sua-video-dua-tren-ai-20231118144700306.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/18/avatar1700293095284-17002930955761038886792.jpeg,"- Mới đây, công ty Meta đã phát hành hai tính năng mới dựa trên công nghệ trí tuệ nhân tạo (AI), giúp người dùng Instagram hoặc Facebook có thể dễ dàng chỉnh sửa các video của mình.",10 tháng trước,Internet
Google đã trả cho Apple 36% doanh thu quảng cáo tìm kiếm từ Safari?,https://genk.vn/google-da-tra-cho-apple-36-doanh-thu-quang-cao-tim-kiem-tu-safari-20231114134544153.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/14/avatar1699944228781-169994422939056960880.jpg,Google được cho là đã trả cho Apple 36% doanh thu quảng cáo tìm kiếm từ Safari. Con số này cao hơn hàng chục tỷ USD mà công ty trả cho Apple để mặc định trên Safari.,10 tháng trước,Internet
VIB tặng ưu đãi cho khách hàng gửi tiết kiệm trên VIB Checkout.,https://genk.vn/vib-tang-uu-dai-cho-khach-hang-gui-tiet-kiem-tren-vib-checkout-20231110152753127.chn,https://channel.mediacdn.vn/428462621602512896/2023/11/10/photo1699601591458-1699601591595207620566.png,"Tiếp nối chuỗi thành công của ứng dụng VIB Checkout – ngân hàng số đầu tiên tích hợp công nghệ SoftPOS, VIB triển khai tính năng tiền gửi trực tuyến trên ứng dụng dành cho khách hàng doanh nghiệp siêu nhỏ với ưu đãi cộng thêm 1,2%/năm lãi suất và nhiều ưu điểm nổi bật.",11 tháng trước,Internet
Cuộc chiến bản quyền trên không gian mạng,https://genk.vn/cuoc-chien-ban-quyen-tren-khong-gian-mang-20231104182842437.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/4/avatar1699097116695-16990971188161863977226.jpg,Sự phát triển mạnh mẽ của công nghệ và truyền thông đã giúp các tác phẩm nghe nhìn ngày càng dễ dàng tiếp cận với công chúng. Tuy nhiên chính sự phát triển này cũng đặt ra cho các chủ sở hữu tác phẩm nhiều thách thức và nguy cơ trong việc bị xâm phạm bản quyền.,11 tháng trước,Internet
"Sập bẫy “kiều nữ” trên Facebook, người đàn ông ở Bình Định mất hơn 3 tỉ đồng",https://genk.vn/sap-bay-kieu-nu-tren-facebook-nguoi-dan-ong-o-binh-dinh-mat-hon-3-ti-dong-20231104153849199.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/4/avatar1699087054891-16990870565561200844125.jpg,"Sau gần 10 năm quen biết với người phụ nữ trên mạng xã hội Facebook, một người đàn ông ở tỉnh Bình Định đã bị “kiều nữ” này lừa hơn 3 tỉ đồng.",11 tháng trước,Internet
"Đặt hàng 4 chiếc iPhone 15 Pro Max, chàng trai sốc nặng khi nhận đến 60 chiếc iPhone 15 Pro Max 1TB",https://genk.vn/dat-hang-4-chiec-iphone-15-pro-max-chang-trai-soc-nang-khi-nhan-den-60-chiec-iphone-15-pro-max-1tb-20231103114711371.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/3/avatar1698986769893-1698986770110703401999.jpg,"Gói hàng giao cho chàng trai với 60 chiếc iPhone 15 Pro Max phiên bản cao cấp nhất với bộ nhớ 1TB có giá lên đến 2,3 tỷ đồng.",11 tháng trước,Internet
"'Sam xoăn' bị kết 7 tội danh, nguy cơ ngồi tù 110 năm, kết thúc bi kịch của ông vua tiền số một thời",https://genk.vn/sam-xoan-bi-ket-7-toi-danh-nguy-co-ngoi-tu-110-nam-ket-thuc-bi-kich-cua-ong-vua-tien-so-mot-thoi-20231103115628465.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/3/1200x800-1698987327642-1698987328285345062916-13-0-763-1200-crop-16989873718451507405141.jpg,Sam Bankman-Fried đứng bất động khi nghe đọc bản án.,11 tháng trước,Internet
"Nhiều người dùng Internet ""sập bẫy"" chiêu lừa đảo mua YouTube Premium với giá 9K",https://genk.vn/nhieu-nguoi-dung-internet-sap-bay-chieu-lua-dao-mua-youtube-premium-voi-gia-9k-20231103115034496.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/3/avatar1698986962815-169898696340277198847.jpeg,"HHT - Chiêu trò lừa đảo mua gói YouTube Premium giá rẻ đang xuất hiện tràn lan trên mạng xã hội khiến nhiều người dùng Internet ""mắc bẫy"" vì ham của rẻ.",11 tháng trước,Internet
Giải pháp lưu trữ dữ liệu chi phí thấp được trình bày tại sự kiện OpenInfra Days,https://genk.vn/giai-phap-luu-tru-du-lieu-chi-phi-thap-duoc-trinh-bay-tai-su-kien-openinfra-days-20231101141853896.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/11/1/avatar1698823138083-1698823138667435855359.png,"Doanh nghiệp có nhu cầu tăng trưởng dung lượng lưu trữ thường xuyên thì kho lưu trữ dữ liệu (storage) trên đám mây (cloud) là lựa chọn tối ưu, tuy nhiên chi phí sẽ cần tính toán để đảm bảo mục tiêu lưu trữ lớn và tính kinh tế.",11 tháng trước,Internet
"Ông Hoàng Nam Tiến: ""Cuộc đời này có vô số cơ hội, không cần phải sống chết tranh giành thứ gì""",https://genk.vn/ong-hoang-nam-tien-cuoc-doi-nay-co-vo-so-co-hoi-khong-can-phai-song-chet-tranh-gianh-thu-gi-20231028103654195.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/28/avatar1698464180265-16984641819711220099773.jpg,"Theo chia sẻ của Phó Chủ tịch Hội đồng trường Đại học FPT Hoàng Nam Tiến, một trong những khả năng của ông là ""không tham lam"". Trong những trường hợp có xung đột, ông thường chấp nhận quay đi bởi ""cuộc đời này vô số cơ hội"".",11 tháng trước,Internet
"Mặc công an liên tục cảnh báo, người phụ nữ mất gần 70 triệu đồng vẫn không tin mình vừa bị lừa đảo: ""Để tôi chuyển khoản cho các anh xem”",https://genk.vn/mac-cong-an-lien-tuc-canh-bao-nguoi-phu-nu-mat-gan-70-trieu-dong-van-khong-tin-minh-vua-bi-lua-dao-de-toi-chuyen-khoan-cho-cac-anh-xem-20231027163425846.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/27/avatar1698399182463-1698399182659451744712.jpg,"Vì nhẹ dạ cả tin, người phụ nữ Trung Quốc đã bị lừa một khoản tiền lớn mà không hề hay biết.",11 tháng trước,Internet
"Đã bán xe điện được 7 năm, CEO GM vừa ngậm ngùi thừa nhận: Càng làm càng thấy không suôn sẻ!",https://genk.vn/da-ban-xe-dien-duoc-7-nam-ceo-gm-vua-ngam-ngui-thua-nhan-cang-lam-cang-thay-khong-suon-se-20231027111309558.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/27/avatar1698379955803-16983799560401612795947.png,GM từng là công ty lạc quan nhất trong ngành ô tô về tương lai của xe điện.,11 tháng trước,Internet
"Elon Musk đòi đổi tên bách khoa Wikipedia, chấp nhận bỏ ra số tiền siêu lớn để thực hiện tham vọng",https://genk.vn/elon-musk-doi-doi-ten-bach-khoa-wikipedia-chap-nhan-bo-ra-so-tien-sieu-lon-de-thuc-hien-tham-vong-20231026115803167.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/26/avatar1698296252671-1698296252924627331312.png,"(Tổ Quốc) - Theo vị tỷ phú Mỹ Elon Musk, bộ bách khoa toàn thư miễn phí Wikipedia đang yêu cầu người dùng phải tài trợ quá mức.",11 tháng trước,Internet
"Hãng xe điện Trung Quốc BYD đạt kỷ lục 600.000 nhân viên, quản lý khắt khe kiểu ‘đàn sói’, nhờ đó ‘hóa khổng lồ’ một cách thần tốc",https://genk.vn/hang-xe-dien-trung-quoc-byd-dat-ky-luc-600000-nhan-vien-quan-ly-khat-khe-kieu-dan-soi-nho-do-hoa-khong-lo-mot-cach-than-toc-20231026115715915.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/26/avatar1698296198799-1698296199998492363471.jpg,"‘Văn hóa gia đình’ được thay bằng ‘văn hóa đàn sói’. Nhân viên ngày chấm công ba lần, bị phát hiện dùng điện thoại trong giờ làm sẽ bị chụp ảnh giám sát và kỷ luật công khai.",11 tháng trước,Internet
VPS khó mở rộng và kém ổn định Doanh nghiệp chuyển dùng Bizfly Cloud Server,https://genk.vn/vps-kho-mo-rong-va-kem-on-dinh-doanh-nghiep-chuyen-dung-bizfly-cloud-server-20231025173002322.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/25/avatar1698229808038-1698229808595812787036.png,"VPS và Cloud Server hiện nay là hai lựa chọn xu hướng cho các công việc chạy website, chương trình phần mềm và ứng dụng. VPS vẫn có một mức độ phổ biến nhất định, tuy nhiên xu hướng đang cho thấy sự thay đổi nghiêng về Cloud.",11 tháng trước,Internet
"Thủ đoạn lừa đảo mới, mỗi người bị lừa 9.000 đồng",https://genk.vn/thu-doan-lua-dao-moi-moi-nguoi-bi-lua-9000-dong-20231024160909793.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/24/avatar1698138483937-16981384840952063905008.jpg,"Sau khi đăng ký sử dụng gói Youtube Premium từ người lạ với giá 9.000 đồng được vài hôm, người dùng cho biết “đâu lại hoàn đấy” và nhắn tin, gọi điện cho người bán đều không được.",11 tháng trước,Internet
"Người đàn ông gửi 2,1 tỷ đồng vào tài khoản, chưa đầy 1 tiếng sau còn đúng 63.000 đồng: Cảnh sát vào cuộc truy quét đường dây 'trộm tiền' 100 đối tượng",https://genk.vn/nguoi-dan-ong-gui-21-ty-dong-vao-tai-khoan-chua-day-1-tieng-sau-con-dung-63000-dong-canh-sat-vao-cuoc-truy-quet-duong-day-trom-tien-100-doi-tuong-20231023175644871.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/23/avatar1698058511377-1698058511654347199114.png,"Ngay khi chuyển tiền mặt vào tài khoản ngân hàng của mình, người đàn ông Trung Quốc giật mình khi phát hiện số tiền 2,1 tỷ đồng 'bốc hơi' mà không biết rõ nguyên nhân.",11 tháng trước,Internet
Bát nháo mua bán trên mạng xã hội,https://genk.vn/bat-nhao-mua-ban-tren-mang-xa-hoi-20231023110226593.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/23/avatar1698033617748-16980336181351391184569.jpg,Nhiều người tiêu dùng bị hoa mắt bởi hàng hóa giá rẻ trên các nền tảng mạng xã hội,11 tháng trước,Internet
Taxi Xanh SM: Đổi mới sáng tạo để định hình tiêu chuẩn mới của thị trường taxi Việt,https://genk.vn/taxi-xanh-sm-doi-moi-sang-tao-de-dinh-hinh-tieu-chuan-moi-cua-thi-truong-taxi-viet-20231022084038293.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/22/avatar1697938711959-1697938712123312584236.png,"(Tổ Quốc) - Taxi Xanh SM được người dùng ủng hộ không chỉ bởi là một dịch vụ taxi “xanh”, mà còn là trải nghiệm vượt bậc so với các dịch vụ taxi truyền thống khác tại Việt Nam.",11 tháng trước,Internet
Tốc độ internet di động tại Việt Nam tiếp tục giảm,https://genk.vn/toc-do-internet-di-dong-tai-viet-nam-tiep-tuc-giam-2023102214192623.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/22/avatar1697959125245-16979591254611775061361.png,"Các Tiểu Vương quốc Ả Rập Thống nhất (UAE) và Qatar sở hữu tốc độ internet di động cao nhất thế giới, trong khi Việt Nam tụt 9 bậc xuống hạng 58.",11 tháng trước,Internet
Cần cảnh giác với chiêu thức lừa đảo trên Telegram,https://genk.vn/can-canh-giac-voi-chieu-thuc-lua-dao-tren-telegram-20231021134853949.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/21/avatar1697870764389-16978707650111877459634.jpg,"Thời gian gần đây, chứng kiến sự xuất hiện của những hình thức lừa đảo trên nền ứng dụng Telegram ngày càng tinh vi và đa dạng về mục tiêu.",11 tháng trước,Internet
"MoMo gặp lỗi, người dùng cần phải làm gì để tài khoản an toàn?",https://genk.vn/momo-gap-loi-nguoi-dung-can-phai-lam-gi-de-tai-khoan-an-toan-20231020101941387.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/20/avatar1697771910945-16977719113741318344341.jpg,"Trong ngày hôm nay, nhiều người dùng phản ánh về tình trạng không thể đăng nhập ví MoMo. Số khác đăng nhập được nhưng không chỉ thấy số dư thể hiện 0 đồng khiến không ít người bất an.",11 tháng trước,Internet
"Elon Musk thử nghiệm thu phí sử dụng mạng xã hội X, người dùng mới phải nộp 1 USD/năm để được đăng bài",https://genk.vn/elon-musk-thu-nghiem-thu-phi-su-dung-mang-xa-hoi-x-nguoi-dung-moi-phai-nop-1-usd-nam-de-duoc-dang-bai-20231018205907715.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/18/avatar1697637462545-16976374629071978469557.jpg,Công ty bắt đầu tính phí vào ngày 17/10 đối với người dùng đăng ký mới ở New Zealand và Philippines.,11 tháng trước,Internet
Tính năng tạo ảnh bằng AI đã được tích hợp trên công cụ tìm kiếm Google,https://genk.vn/tinh-nang-tao-anh-bang-ai-da-duoc-tich-hop-tren-cong-cu-tim-kiem-google-20231017154438433.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/17/photo1697450195270-1697450195380306884803-16975322232031054984791.png,"Google đang thử nghiệm nhiều tính năng tích hợp trí tuệ nhân tạo hấp dẫn như tạo hình ảnh, văn bản theo nội dung và phong cách được yêu cầu ngay trên công cụ tìm kiếm.",11 tháng trước,Internet
"Tràn lan dịch vụ ""fake bill"" chuyển khoản trên MXH, chú ý chi tiết này để không dính bẫy!",https://genk.vn/tran-lan-dich-vu-fake-bill-chuyen-khoan-tren-mxh-chu-y-chi-tiet-nay-de-khong-dinh-bay-2023101715401154.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/17/avatar1697531910878-16975319114281899532990.png,"Thủ đoạn lừa đảo bằng những hóa đơn giả online đã không còn quá xa lạ, thế nhưng điều đáng nói những hội nhóm tiếp tay cho hình thức lừa đảo này vẫn ngang nhiên hoạt động trên MXH.",11 tháng trước,Internet
Zoom bị phạt tại Nga,https://genk.vn/zoom-bi-phat-tai-nga-2023101514311891.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/15/avatar1697355027689-1697355027861628879803.jpg,"VTV.vn - Tòa án sơ thẩm Quận Tagansky ở Moscow, Nga đã đưa ra án phạt đối với Zoom Video Communications.",11 tháng trước,Internet
"Bán hơn 67.000 vé với tỉ lệ sold-out 100%, BlackPink 'bỏ túi' gần 334 tỷ đồng chỉ trong 2 đêm diễn tại Việt Nam - Cao gấp 3 lần Seoul, vượt trội Thái Lan, Bắc Mỹ",https://genk.vn/ban-hon-67000-ve-voi-ti-le-sold-out-100-blackpink-bo-tui-gan-334-ty-dong-chi-trong-2-dem-dien-tai-viet-nam-cao-gap-3-lan-seoul-vuot-troi-thai-lan-bac-my-20231014205243257.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/14/avatar1697291473982-1697291474133336784248.jpeg,"Mang lại doanh thu khủng, concert BlackPink cho thấy sức hút không hề nhỏ của nhóm nhạc Hàn Quốc tại Việt Nam.",11 tháng trước,Internet
"Taxi điện GSM của tỷ phú Phạm Nhật Vượng gia nhập thị trường Lào, chính thức trở thành hãng gọi xe quốc tế",https://genk.vn/taxi-dien-gsm-cua-ty-phu-pham-nhat-vuong-gia-nhap-thi-truong-lao-chinh-thuc-tro-thanh-hang-goi-xe-quoc-te-20231014111633311.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/14/avatar1697256967582-16972569704091905075967.jpg,"Ngày 13/10, Công ty Cổ phần Di chuyển Xanh và Thông minh (GSM) đã xúc tiến việc nhập khẩu 150 ô tô điện VinFast vào thị trường Lào để triển khai dịch vụ taxi điện Xanh SM. Đây là bước đi đầu tiên trong kế hoạch tiến ra thị trường nước ngoài, đưa GSM trở thành hãng gọi xe có tầm vóc khu vực và thế giới.",11 tháng trước,Internet
Cú bứt phá của VTVGo trên thị trường ứng dụng giải trí trực tuyến,https://genk.vn/cu-but-pha-cua-vtvgo-tren-thi-truong-ung-dung-giai-tri-truc-tuyen-20231010172026558.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/10/avatar1696933141209-16969331417741912012217.jpg,"Chính những đầu tư nâng cấp giúp trẻ hoá, đổi mới nội dung phù hợp thị hiếu người xem đã giúp khán giả thay đổi góc nhìn về Nền tảng truyền hình số Quốc gia.",1 năm trước,Internet
Dell hợp tác cùng Microsoft ra mắt giải pháp Đám mây lai,https://genk.vn/dell-hop-tac-cung-microsoft-ra-mat-giai-phap-dam-may-lai-20231010085639715.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/10/avatar1696902959526-16969029600902146710742.jpg,Dell APEX Cloud Platform for Microsoft Azure mở rộng trải nghiệm Azure đến trung tâm dữ liệu và các môi trường điện toán biên (edge).,1 năm trước,Internet
Cảnh báo 3 hình thức lừa đảo trực tuyến đang phổ biến trên không gian mạng,https://genk.vn/canh-bao-3-hinh-thuc-lua-dao-truc-tuyen-dang-pho-bien-tren-khong-gian-mang-20231009142454324.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2023/10/9/photo1696588007011-16965880072141781686668-16968362709181063659407.jpg,"Trong tháng 9, Cục An toàn thông tin đã ghi nhận 3 hình thức lừa đảo trực tuyến phổ biến gồm: giả mạo website, lừa đảo bằng đường link/file nén và lừa đảo qua mã QR.",1 năm trước,Internet
